tconst,original_country,poster_url,title,overview,release_date,genres,type,youtube_url,averageRating,numVotes
tt0162710,US,https://image.tmdb.org/t/p/w500/3uphUbyfQkiKPt29WIO1vrX0Zyx.jpg,Agneepath,"Un garçon devient gangster pour retrouver le truand qui a tué son père innocent, mais la vengeance et la réparation ont un prix.",1990-02-16,"Comedy,Music,Romance",Featurette,https://www.youtube.com/watch?v=LnV-u61D3d8,7.2,9962
tt9881586,JP,https://image.tmdb.org/t/p/w500/naG4w9BxSmsDj9wjODOMCW7dixb.jpg,La Rafle,"1942, Joseph a onze ans. Et ce matin de juin, il doit aller à l'école, une étoile jaune cousue sur sa poitrine… Il reçoit les encouragements d'un voisin brocanteur. Les railleries d'une boulangère. Entre bienveillance et mépris, Jo, ses copains juifs comme lui, leurs familles, apprennent la vie dans un Paris occupé, sur la Butte Montmartre, où ils ont trouvé refuge. Du moins le croient-ils, jusqu'à ce matin du 16 juillet 1942, où leur fragile bonheur bascule… Du Vélodrome d'Hiver, où 13 000 raflés sont entassés, au camp de Beaune-La-Rolande, de Vichy à la terrasse du Berghof, La Rafle suit les destins réels des victimes et des bourreaux. De ceux qui ont orchestré. De ceux qui ont eu confiance. De ceux qui ont fui. De ceux qui se sont opposés. Tous les personnages du film ont existé. Tous les évènements, même les plus extrêmes, ont eu lieu cet été 1942.",2010-03-10,"Animation,Drama,Fantasy",Trailer,https://www.youtube.com/watch?v=VtTpIrKNhQg,8.3,9885
tt1382725,FR,https://image.tmdb.org/t/p/w500/ii6w8gu4n0XKJIIslxkGOV4a3cR.jpg,Secret,"Xiang Lun est un jeune homme doué d’un talent exceptionnel pour le piano qui vient d’être transféré dans la prestigieuse école Tan Jiang où son père enseigne. Le jour de son arrivée, il entend une mélodie jouée au piano qui attire son attention. C’est ainsi qu’il rencontre Xiao Yu, une jeune pianiste souriante mais mystérieuse qui refuse de dévoiler le nom du morceau qu’elle jouait. Xiang Lun et Xiao Yu passent de plus en plus de temps ensemble et finissent par devenir plus que des amis en tombant amoureux l’un de l’autre. Mais une aura mystérieuse entoure perpétuellement la jeune fille, qui refuse de répondre à de nombreuses questions de Xiang Lun, en répondant toujours que c’est un secret. Ce n’est que suite à un malentendu que Xiang Lun découvre le secret bouleversant de Xiao Yu…",2007-07-27,"Drama,History,War",Trailer,https://www.youtube.com/watch?v=gsYX0eV01hk,7.1,9885
tt22868844,JP,https://image.tmdb.org/t/p/w500/qaarUnW73aFRvpPqG6a0XNJfvnD.jpg,"Si loin, si proche","Le mur de Berlin est tombé. Cassiel est un ange, comme Damiel autrefois, qui a préfèré devenir humain par amour pour Marion, la trapéziste. Cassiel décide de devenir humain lui aussi, mais tout se passe mal.",1993-09-01,"Action,Adventure,Animation",Clip,https://www.youtube.com/watch?v=uf5_M7kZj4M,7.4,9801
tt0120169,US,https://image.tmdb.org/t/p/w500/97t6YjxjTpwQ439MJcPiPDrMAg0.jpg,Le Général,"Martin Cahill a grandi dans une cité pauvre de Dublin. Orphelin de père, il est envoyé en maison de redressement pour avoir volé de la nourriture. Abusé par les prêtres et la police, il rejette toute autorité et, devenu adulte, prend un malin plaisir à ridiculiser l’Église et les institutions. Son audace, son humour et sa générosité en ont fait une véritable légende. Mais un jour il vole les tableaux de la Russborough House. Il devient alors la proie du fisc et de la police... mais aussi de l'IRA...",1998-05-01,"Comedy,Drama",Trailer,https://www.youtube.com/watch?v=PzhX3CgnzIk,7.0,9788
tt0155388,"US, GB",https://image.tmdb.org/t/p/w500/wNnRqgFfmYkfOdLj2diQBg2YZDE.jpg,Mard Ko Dard Nahi Hota,"Dans cette comédie bourrée d'action, un jeune homme utilise son extraordinaire résistance à la douleur pour s'entraîner et suivre les traces de son héros d'arts martiaux.",2019-03-21,"Drama,Romance",Trailer,https://www.youtube.com/watch?v=TCYfE4HuXuA,7.3,9779
tt9430698,JP,https://image.tmdb.org/t/p/w500/4E2lyUGLEr3yH4q6kJxPkQUhX7n.jpg,Laila Majnu,"Laila est une fille libre d'esprit issue d'une famille conservatrice qui croit fermement en l'idée de vivre dans le présent. Qais, un gamin gâté, tombe éperdument amoureux d'elle. Cependant, leurs familles se disputent la propriété, ce qui conduit à l'autodestruction, à la douleur et au saignement des cœurs.",2018-09-07,"Action,Adventure,Animation",Trailer,https://www.youtube.com/watch?v=IRYFJ9ECfCY,7.5,9728
tt0478988,US,https://image.tmdb.org/t/p/w500/dCrOkzrWs8ux31oVCc1R8tt6zTC.jpg,Ju Dou,"Dans la Chine rurale des années 1920, Ju Dou est achétée puis mariée à un vieil homme brutal et stérile, propriétaire d'une teinturerie. Cependant, la jeune femme tombe enceinte du neveu de son mari.",1990-04-21,"Horror,Mystery",Trailer,https://www.youtube.com/watch?v=zfhfM3cOuPw,7.1,9658
tt0326208,"CA, US, GB",https://image.tmdb.org/t/p/w500/qZdbA5MScI0dDeeyI2BzuI2lfut.jpg,Minuscule - La Vallée des fourmis perdues,"Dans une paisible forêt, les reliefs d’un pique-nique déclenchent une guerre sans merci entre deux bandes rivales de fourmis convoitant le même butin : une boîte de sucres ! C’est dans cette tourmente qu’une jeune coccinelle va se lier d’amitié avec une fourmi noire et l’aider à sauver son peuple des terribles fourmis rouges…",2013-11-17,"Action,Biography,Crime",Trailer,https://www.youtube.com/watch?v=DdmvQh7mSKU,7.0,9638
tt2368672,FR,https://image.tmdb.org/t/p/w500/zOoAoHhOcunlUsB4FXhbfwu52rT.jpg,Demandez-moi si je suis heureux,"James rencontre John, un ami proche de son, avec qui il avait disputé il y a trois ans et le persuade d'aller visiter leur troisième ami Aldo, qui est en train de mourir en Sicile. À travers des flashbacks, nous apprenons leur histoire: Aldo était le fantôme dans les opéras, James a été le doublage des films où il avait seulement de faire du bruit sans même parler et John vivants mannequin les Grands magasins. Insatisfait de leur carrière, ils tentent de réaliser leur rêve de mettre en scène un spectacle de leur propre. Les femmes du mal cependant les séparer ...",2000-12-15,"Action,Adventure,Animation",Trailer,https://www.youtube.com/watch?v=b9qdFhB_kd0,7.1,9628
tt2409302,JP,https://image.tmdb.org/t/p/w500/6jVK9vvUDp9eH0JSIUgcvlrqdGa.jpg,आवारापन,"Awarapan est l'histoire d'un homme appelé Shivam(Emraan Hashmi) qui recherche la joie mais trouve rien seul la douleur et de la solitude. C'est le voyage d'un amoureux au coeur brisé afin de s'échapper aux fantomes de son passé tragique dont il a consacré au service de son patron Malik, un gangster. Un jour Malik demande à Shivam pour faire un travail peu commun. Il lui demande de garder un oeil sur sa jeune maîtresse Reema pendant que lui se déplace pour un voyage d'affaires. Reema est une jeune fille pakistanaise qui est victime du trafic humain. Malik l'a eu, acheté sur un marché humain à Bangkok. La chose est clair si Reema s'avère le tromper dans le dos de Malik, Shivam doit l'éliminer. Peu à peu Shivam tombe amoureux de Reema, mais une nuit Shivam est choquée de découvrir que Reema a un copain secret.",2007-06-29,"Action,Comedy,Horror",Trailer,https://www.youtube.com/watch?v=XVBN68NBkG8,7.1,9578
tt1016290,JP,https://image.tmdb.org/t/p/w500/4smSqcth3rH0gCKEUEHKuBk4fSG.jpg,Le Bannissement,"Un homme, sa femme et leurs deux enfants quittent une cité industrielle pour la campagne d'où est originaire le mari et s'installent dans la vieille maison du père de celui-ci. En contraste avec le lieu d'avant (la ville qui enjolive les rapports entre les personnages), le nouveau lieu est donc la Nature, une nature envoûtante. Et personne ne retiendra la main du père levée sur son fils. Aucune voix ne sera entendue, le fils ne sera pas remplacé par l'agneau. Car celui qui brandit le couteau n'entend pas, ses yeux ne voient pas, son cœur est sec. Mais sa foi en la ""loi"" de la fierté humaine est aussi violente qu'insatiable. Comme n'importe quel film, Le Bannissement parle, quelle qu'en soit la manière, de nous tous : des gens beaux et charitables plongés dans des circonstances tragiques et sans issue...",2008-03-27,"Action,Comedy,Crime",Teaser,https://www.youtube.com/watch?v=0xJVGZ_MstU,7.0,9568
tt0417189,FR,https://image.tmdb.org/t/p/w500/qRPevWM0fO1OXv8NtcTDjqMKvgF.jpg,Dragon Ball Z - La Revanche de Cooler,"Après avoir battu Freezer, Songoku revient sur Terre pour retrouver sa famille et ses amis. Malheureusement, son retour ne sera pas de tout repos : Cooler, le frère de Freezer, débarque sur Terre pour le venger. Songoku, blessé, est obligé de se cacher pendant que Songohan part chercher des haricots magiques. Une fois rétabli, l'affrontement éclate à nouveau. Cooler a le dessus jusqu'au moment où Songoku se transforme en super guerrier...",1991-07-20,Drama,Trailer,https://www.youtube.com/watch?v=BBaiyqak9-w,7.1,9551
tt1125254,JP,https://image.tmdb.org/t/p/w500/uW2x0PboD4KnqZ2HfQxBwThj1WN.jpg,Monsieur,"Ratna est domestique chez Ashwin, le fils d'une riche famille de Mumbai. En apparence la vie du jeune homme semble parfaite, pourtant il est perdu. Ratna sent qu'il a renoncé à ses rêves. Elle, elle n'a rien, mais ses espoirs et sa détermination la guident obstinément. Deux mondes que tout oppose vont cohabiter, se découvrir, s'effleurer...",2018-09-20,"Action,Animation,Sci-Fi",Trailer,https://www.youtube.com/watch?v=Ac3pcqUmybQ,7.0,9548
tt0768120,JP,https://image.tmdb.org/t/p/w500/3GDn7VTE4GnlFBGnCZjrYuoAnWu.jpg,Dirty Wars,"Journaliste d'investigation en Afghanistan, Jeremy Scahill se retrouve au milieu d'une campagne secrète antiterroriste menée par la Maison-Blanche. Il va alors notamment focaliser son attention sur les victimes civiles et innocentes d'attaques et de frappes ratées...",2013-01-18,"Comedy,Drama,Musical",Trailer,https://www.youtube.com/watch?v=3VucY9i2Phk,7.8,9546
tt7775720,US,https://image.tmdb.org/t/p/w500/m6FQtqoIP7JUqc9hRwQQfuYG2kz.jpg,Naruto Shippuden : Road to Ninja,"L’histoire se déroule lorsque l’Homme Masqué (Tobi) enferme Naruto et Sakura dans un monde parallèle où leur vie est totalement différente. Son objectif : Mettre la main sur Kyuubi.  Les retrouvailles avec ses parents est la chose la plus précieuse que Naruto désirait, même si ce n’était qu’un rêve.  Maintenant il est enfin prêt pour arrêter l’Homme Masqué et son plan de l’Oeil de la Lune !",2012-07-28,"Comedy,Drama,Romance",Featurette,https://www.youtube.com/watch?v=BCWpnng0qo4,7.4,9500
tt2290828,JP,https://image.tmdb.org/t/p/w500/756mheMDfIawqtBkfaeRAgkMdDD.jpg,Velaiyilla Pattathari,"Raghuvaran, qui est au chômage depuis des années, obtient l'emploi de ses rêves mais un puissant rival tient à le rabaisser. Peut-il affronter son adversaire?",2014-07-18,"Action,Adventure,Animation",Teaser,https://www.youtube.com/watch?v=rrdCMm3lQ00,7.6,9493
tt2936180,FR,https://image.tmdb.org/t/p/w500/efhEOjjqLhnmBsLiS6Ep69hMAzy.jpg,பாபநாசம்,"Jusqu'où irez-vous pour sauver votre famille ? Soyambulingam, un autodidacte vit paisiblement dans un petit village. Il gère son entreprise dans le plus grand bonheur, jusqu'au jour où une lourde charge pèse sur lui et sa famille. Arrivera-t-il à déjouer la machine judiciaire ?",2015-07-03,"Drama,War",Teaser,https://www.youtube.com/watch?v=viOrn4-yKvg,7.2,9480
tt1186369,"BE, FR",https://image.tmdb.org/t/p/w500/nl1Z38PmmLhIZDP70FoVXRo5vDN.jpg,Un ange à ma table,"Janet Frame vit en Nouvelle-Zélande dans une famille pauvre et nombreuse. Son enfance est marquée par de tristes événements : sa soeur aînée se noie et son frère est frappé de crises d'épilepsie. Janet a du mal à communiquer avec ses camarades et se réfugie dans la lecture. Lorsqu'elle entre en faculté, elle tombe amoureuse de l'un de ses professeurs. Après une tentative de suicide, elle suit ses conseils et demande à être soignée dans un hôpital psychiatrique. Les médecins diagnostiquent un cas de schizophrénie et la traitent sans ménagement, à coups d'électrochocs et de supputations sur une éventuelle lobotomie expérimentale. Seule l'écriture la sauve de ce funeste destin...",1990-09-20,Drama,Trailer,https://www.youtube.com/watch?v=ixCPIHB7kOg,7.1,9429
tt0099040,"US, GB, AU, NZ",https://image.tmdb.org/t/p/w500/pRVYLCGCKjYvcSGbtVeK1IYAi5D.jpg,Rosewood,"L'histoire vraie, en 1923, d'un village Noir de Floride qui fut entièrement brûlé. Quelques survivants ne doivent leur vie qu'au courage et à la compassion d'une poignée d'hommes extraordinaires.",1997-02-21,"Biography,Drama",Trailer,https://www.youtube.com/watch?v=2H_uQOJLL2A,7.4,9407
tt0120036,US,https://image.tmdb.org/t/p/w500/5EeTYDXdrpD9mZSSwsrFbqgok9U.jpg,Hors jeu,"8 Mai 2006 : l’Iran est en passe de se qualifier pour la coupe du monde de football. Un car de supporters déchaînés est en route vers le stade. Une fille déguisée en garçon s’est discrètement glissée parmi eux elle ne sera pas la seule à tenter de transgresser l’interdiction faite aux femmes d’assister aux manifestations sportives. A l’entrée du stade, elle est démasquée et confiée à la brigade des mœurs qui devra décider de son sort. Enfermée dans un enclos improvisé, elle est très vite rejointe par d’autres filles. Ensemble, elles refusent d’abandonner et usent de toutes les techniques pour voir le match.",2006-05-26,"Action,Drama,History",Trailer,https://www.youtube.com/watch?v=48wERWBQJnU,7.2,9406
tt0107322,US,https://image.tmdb.org/t/p/w500/s2sed4Wpa5NJobKhjiB7T0lmUVS.jpg,Riphagen,"Amsterdam, Pays-Bas, 1944, pendant la Seconde Guerre mondiale. Andries Riphagen, un puissant patron de la pègre, a fait fortune en mettant ses nombreux talents criminels au service des occupants nazis. Mais la longue bataille est sur le point de se terminer et les combattants de la liberté, persécutés et assassinés depuis des années, abandonnent leurs cachettes pour traquer sans pitié ceux qui ont collaboré avec les tueurs.",2016-09-22,"Drama,History",Trailer,https://www.youtube.com/watch?v=0jIGkBm7IGw,7.3,9386
tt0119590,FR,https://image.tmdb.org/t/p/w500/kAaOohXp33VC8gKWsRJ275eH7W1.jpg,SPY x FAMILY CODE: White,"Loid est un espion. Yor, une tueuse à gages. Ensemble, ils mènent une double vie en jouant le rôle du père et de la mère d'une famille parfaite. Ce qu'ils ignorent, c'est que leur fille adoptive, Anya, connaît leurs secrets grâce à son don de télépathie. Un beau jour d'hiver, Loid se sert de sa couverture pour partir en week-end avec sa famille afin de prendre part, en parallèle, à une mission liée à l'opération Strix. Malheureusement, Anya se retrouve mêlée par erreur à cette dernière et devient l'élément déclencheur d'un conflit qui menace la paix dans le monde !",2023-12-22,Drama,Trailer,https://www.youtube.com/watch?v=RPLpbDFQZpg,7.5,9278
tt26684398,JP,https://image.tmdb.org/t/p/w500/lSZQgP92Xy4R2XRcSSq0Bd9uYKV.jpg,Seules les bêtes,"Une femme disparaît. Le lendemain d'une tempête de neige, sa voiture est retrouvée sur une route qui monte vers le plateau où subsistent quelques fermes isolées. Alors que les gendarmes n'ont aucune piste, cinq personnes se savent liées à cette disparition. Chacune a son secret, mais personne ne se doute que cette histoire a commencé loin de cette montagne balayée par les vents d'hiver, sur un autre continent où le soleil brûle, et où la pauvreté n'empêche pas le désir de dicter sa loi.",2019-12-04,"Action,Animation,Comedy",Trailer,https://www.youtube.com/watch?v=RYwYgH9uA_8,7.3,9276
tt0119506,"US, GB",https://image.tmdb.org/t/p/w500/hNi2M5Z7GUEaSCPjt66yavLlsqV.jpg,The Interview,"Un homme modeste est arrêter dans son appartement et interrogé par la police pour ce qui est initialement présenté comme un crime impliquant une voiture volée. Mais il se révèle lentement qu'il s'agit un meurtre en série. Pendant ce temps, la police des polices étudie la manière dont les inspecteurs travaillent.",1998-03-03,Drama,Trailer,https://www.youtube.com/watch?v=ZKWQiT1O0zg,7.4,9260
tt0135706,US,https://image.tmdb.org/t/p/w500/jdANR1WXRQ56jPe2jTEArB4zzXI.jpg,Jesse Stone : En l'absence de preuves,"Le shérif Jesse Stone coule des jours paisibles dans la ville de Paradise. Une série de meurtres odieux vient bouleverser cet équilibre tranquille. Bien décidé à retrouver l'assassin, il met tout en oeuvre pour remonter sa piste. Seul, lâché par ses supérieurs, il ira jusqu'au bout...",2005-02-20,"Action,Drama,War",Featurette,https://www.youtube.com/watch?v=gZkRWGnM_70,7.0,9248
tt0431420,US,https://image.tmdb.org/t/p/w500/vovdfgdfXazuOZK7x8ZwFwuxtci.jpg,An Elephant Sitting Still,"Au Nord de la Chine, une vaste ville postindustrielle et pourtant vide, plongée dans un brouillard perpétuel qui semble piéger ses habitants. Un matin, une simple altercation entre deux adolescents dans un lycée dégénère et va souder les destins de quatre personnes brisées par l’égoïsme familial et la violence sociale. Une obsession commune les unit : fuir vers la ville de Manzhouli. On raconte que, là-bas, un éléphant de cirque reste assis toute la journée, immobile.",2018-12-14,"Crime,Drama,Mystery",Trailer,https://www.youtube.com/watch?v=eJCk-BTygqg,7.1,9237
tt1433540,FR,https://image.tmdb.org/t/p/w500/1IYHqB7hT6TVFdrOP8aMxnPU4KN.jpg,Veteran,Un détective poursuit un homme né d'une famille riche qui dirige une grande société.,2015-08-05,"Adventure,Animation,Comedy",Teaser,https://www.youtube.com/watch?v=tjlqqS0foxs,7.4,9225
tt0422015,FR,https://image.tmdb.org/t/p/w500/f79n2rX4vUJMh8QC83p018SQTci.jpg,Rise : La Véritable Histoire des Antetokounmpo,"La famille Antetokounmpo vit sous la menace permanente de l’expulsion. Les frères Giannis, Thanasis et Kostas se découvrent un talent pour le basket et s’envolent vers la renommée mondiale.",2022-06-23,"Comedy,Crime,Drama",Trailer,https://www.youtube.com/watch?v=B9wZApEk75U,7.3,9176
tt11242162,US,https://image.tmdb.org/t/p/w500/vYeVdH4NLWRG0VJk0eLpvzbSYCJ.jpg,Été 93,"À la suite de la mort de ses parents, Frida, 6 ans, quitte Barcelone et part vivre à la campagne chez son oncle et sa tante et leur petite fille de 3 ans. Le temps d'un été, l'été 93, Frida apprendra à accepter son chagrin, et ses parents adoptifs apprendront à l'aimer comme leur propre fille.",2017-03-24,"Biography,Drama,Sport",Trailer,https://www.youtube.com/watch?v=R0wkyNv_NSs,7.0,9164
tt0361715,US,https://image.tmdb.org/t/p/w500/uG9cbFgU7c1FKvnCAKGH5z88lOo.jpg,Beau-frère,"À cause d'un vol, un homme se retrouve sans le sou avant son mariage. Son seul recours : se faire momentanément passer pour le fiancé d'une autre !",2019-05-24,"Adventure,Drama,Family",Trailer,https://www.youtube.com/watch?v=O56pH0X6-H8,7.1,9097
tt3422078,"FR, CA",https://image.tmdb.org/t/p/w500/8bTxUAoDhUGx2lL6KfcoiZNqepM.jpg,Action Park : à vos risques et périls,"Documentaire sur le tristement célèbre parc d'attraction Action Park. Situé à Vermont, New Jersey, ce parc d’attractions est resté en activité pendant 18 ans, malgré des dizaines et des dizaines de blessés, de nombreux procès et six décès. Images d’archives, témoignages de victimes, de visiteurs, du personnel, ainsi que des extraits animés illustrant certaines attractions absolument invraisemblables.",2020-08-22,"Adventure,Animation,Comedy",Trailer,https://www.youtube.com/watch?v=yxWySFZABnc,7.3,9049
tt3719896,US,https://image.tmdb.org/t/p/w500/yFVCCtA5f07vyc9IYscmSJpvoPB.jpg,Et la vie continue,"En 1990, un tremblement de terre détruit le nord de l’Iran, dévastant de nombreux villages et faisant plusieurs milliers de morts. Un cinéaste et son jeune fils décident de prendre la route pour se rendre sur les lieux. Ils veulent retrouver les deux jeunes acteurs qui avaient tourné dans le précédent film d’Abbas Kiarostami, « Où est la maison de mon ami ? ». Au cours de ce pèlerinage, tous deux vont prendre conscience que malgré tout, la vie continue pour les habitants.",1992-10-21,"Biography,Drama,Sport",Clip,https://www.youtube.com/watch?v=iVs9fD28CTc,7.2,9041
tt0443518,"US, GB",https://image.tmdb.org/t/p/w500/rk3hm0syx3eBvov0uLFaZv9Rr4R.jpg,The Music Never Stopped,"Un père tente de venir en aide à son fils qui a perdu la mémoire suite à un choc cérébral. Une distance s'était installée entre eux suite au choc culturel, notamment musical, des années 60. Ils acceptent dès lors de travailler avec une musicothérapeute.",2011-03-18,"Drama,Romance",Trailer,https://www.youtube.com/watch?v=xfkREGktyZk,7.4,9008
tt1613062,US,https://image.tmdb.org/t/p/w500/hbKqNh3bi2Do4cpefIbBNUdQJg6.jpg,Ônibus 174,"Ce documentaire raconte ce qui s'est passé à Rio de Janeiro le 12 juin 2000, lorsque le bus 174 a été pris d'assaut par un jeune homme armé qui menaçait de tirer sur tous les passagers. Transmis en direct sur toutes les chaînes de télévision brésiliennes, cet événement choquant et tragique est devenu l'un des portraits les plus choquants de la violence et l'un des exemples les plus effrayants de l'incompétence et des abus de la police de ces dernières années.",2002-10-22,"Drama,Music",Trailer,https://www.youtube.com/watch?v=ZAunOYHP4sA,7.5,9007
tt0262432,US,https://image.tmdb.org/t/p/w500/g9nZi8u5LqSrVKEpSm199EM4hk5.jpg,இருவர்,"Un récit fictif de la vie des icônes politiques du Tamil Nadu des années 1980, M. G. Ramachandran et M. Karunanidhi, poursuivant le rendez-vous entre le cinéma tamoul et la politique dravidienne.",1997-01-14,Drama,Trailer,https://www.youtube.com/watch?v=mW3UUp5qI2A,7.2,8946
tt5251328,JP,https://image.tmdb.org/t/p/w500/4OHykhoknM5PG0wxPMCvGqhjRXB.jpg,Honsla Rakh,Un père célibataire tente de trouver l'amour et une maman pour son fils de 7 ans mais croise la route de son ex qui revient en ville après une longue absence.,2021-10-15,"Action,Adventure,Animation",Trailer,https://www.youtube.com/watch?v=6h0lm3yQp0E,7.1,8879
tt8095860,FR,https://image.tmdb.org/t/p/w500/6Cu4SFT0UlYnr6lLydo65cb742y.jpg,La disparition de Haruhi Suzumiya,"Noël approche et la brigade SOS du lycée Kita veut organiser un évènement pour l’occasion. Haruhi, comme à son habitude, contraint tous ses membres à prendre part à la fête, y compris le narrateur cynique et blasé de l’histoire : Kyon. Alors que tout venait d’être décidé, Kyon rentre chez lui et s’endort, comme d’habitude. A son réveil, il se rend au lycée comme tous les matins, et constate une chose incroyable : tout le monde semble avoir oublié l’existence d’Haruhi Suzumiya. Ces amis qui étaient censés être des êtres surnaturels sont désormais des lycéens tout ce qu’il y a de plus normal. En réfléchissant bien, Kyon constate qu’il se situe dans un univers parallèle où plusieurs éléments ont été modifiés par rapport à sa réalité. Malgré la lassitude qu’il éprouvait à côtoyer Haruhi Suzumiya, il préfère essayer de la retrouver dans ce monde afin de pouvoir retourner dans sa dimension.",2010-02-05,"Crime,Drama",Clip,https://www.youtube.com/watch?v=f6FypZbQVKg,7.2,8865
tt1572781,JP,https://image.tmdb.org/t/p/w500/x52WmUnfpB2AB0YUNGWJZaRzcBx.jpg,En route vers Manhattan,"En faisant le ménage dans sa chambre, Eliza, jeune mariée, découvre une lettre adressée à son mari qui pourrait être celle d'une amoureuse. Déconcertée, elle part demander conseil à sa famille. Tous ont une interprétation différente et, en découvrant la vérité sur le mari d'Eliza, ils se révéleront à eux-mêmes.",1997-03-05,"Animation,Drama,Mystery",Trailer,https://www.youtube.com/watch?v=HofvkAYPJHs,8.0,8862
tt0122082,FR,https://image.tmdb.org/t/p/w500/21zffXwkIDuG2rjslq25T9sxcKX.jpg,Beastie Boys Story,"Mike Diamond et Adam Horovitz reviennent sur l’histoire de leur groupe et de quarante ans d’amitié dans un documentaire live inédit réalisé par leur complice et collaborateur de longue date, Spike Jonze.",2020-04-24,"Comedy,Drama,Music",Trailer,https://www.youtube.com/watch?v=SfQZWD1_ec0,7.6,8838
tt1853614,JP,https://image.tmdb.org/t/p/w500/bymPDp9sLkep8mE66bDbfa8qMU5.jpg,Le Voyage de Felicia,"Félicia, dix-sept ans, traverse la mer d'Irlande, avec pour tout renseignement le nom de la ville où habite son amant pour lui annoncer sa grossesse. Mais c'est Hilditch, célibataire et ami indefectible des jeunes filles sans domicile, qui la trouve.",1999-10-08,"Adventure,Animation,Comedy",Trailer,https://www.youtube.com/watch?v=uKJTyEA4myw,7.2,8779
tt0406158,US,https://image.tmdb.org/t/p/w500/wBAxyz9LTvyRlQ6wcMA2La2rYgX.jpg,Crip Camp: La révolution des éclopés,"Tout près du site de Woodstock, une révolution a lieu dans une colonie de vacances délabrée pour adolescents handicapés. Elle va transformer leur vie à jamais et lancer un mouvement historique.  Une histoire coréalisée par Nicole Newnham, primée aux Emmys, et l'ingénieur du son Jim LeBrecht, lui-même ancien résident de la colonie.",2020-03-25,"Biography,Drama",Clip,https://www.youtube.com/watch?v=dfwXz9FMFyg,7.2,8734
tt0836700,FR,https://image.tmdb.org/t/p/w500/7U3PdKa6qiMSzMVZ5SnZSPSYtna.jpg,"Ruben Brandt, Collector","Le célèbre psychotérapeute Ruben, Brandt est contraint de voler treize oeuvres d'art parmi les plus renommées au monde pour mettre fin aux terribles cauchemars qui le hantent chaque nuit. Il forme une équipe de choc composée de collègues mais également de certains de ses patients...",2018-06-22,"Drama,Family",Clip,https://www.youtube.com/watch?v=fhY-NofM0yA,7.1,8674
tt11068094,US,https://image.tmdb.org/t/p/w500/8JweOVzEcI0oBrcnuqlTIvW5pp4.jpg,Caramelo,"Bouleversé par un diagnostic médical, un jeune chef plein d'avenir retrouve l'espoir et une raison de rire grâce à son formidable ami canin.",2025-10-07,"Biography,Drama,Family",Trailer,https://www.youtube.com/watch?v=VpaYbTk80Yc,7.4,8651
tt0327919,US,https://image.tmdb.org/t/p/w500/cPoiPR15ylyBCNIr9zmUAzEb1Jm.jpg,I Am Greta,"Greta Thunberg, une étudiante suédoise de 15 ans, a déclenché une grève scolaire pour le climat, car sa question pour les adultes était la suivante: si vous ne vous souciez pas de mon avenir sur terre, pourquoi devrais-je me soucier de mon avenir à l'école ? En quelques mois, sa grève s'est transformée en un mouvement mondial. L'adolescente silencieuse et autiste devient alors une militante de renommée mondiale.",2020-10-16,"Adventure,Drama",Trailer,https://www.youtube.com/watch?v=sm0XXnscyMs,7.1,8587
tt10477558,JP,https://image.tmdb.org/t/p/w500/h42ni8zSBCSGeoojtOLgcOQOfZC.jpg,Ridicule,"À travers les aventures de Grégoire Ponceludon de Malavoy, issu d'une famille d'ancienne noblesse tombée dans la précarité, une étude de la cour de Louis XVI et ses antichambres à Versailles en 1780, où déjà la spiritualité avait pour ennemi mortel le ridicule.",1996-05-09,"Animation,Drama,Family",Trailer,https://www.youtube.com/watch?v=j4aoL_tLD2w,7.5,8563
tt0117477,FR,https://image.tmdb.org/t/p/w500/hdReIesReikZe5dMLwf8JLBcXAG.jpg,Mao's Last Dancer,"1961. Li, onze ans, vit avec ses parents et ses six frères dans la province chinoise pauvre du Shandong. Un jour, des recruteurs de l'académie de danse de Madame Mao arrivent de Pékin à la recherche de nouvelles recrues afin d'en faire les futures étoiles de la Révolution Culturelle. Le jeune garçon est sélectionné et va devoir suivre une formation artistique et idéologique très rigoureuse...",2009-10-01,"Comedy,Drama,History",Trailer,https://www.youtube.com/watch?v=FpVjFvg9gXs,7.3,8555
tt1071812,"CN, AU, US",https://image.tmdb.org/t/p/w500/mvHW6UTlrn60RhyYsoqxXxTPIFn.jpg,12 h 08 à l'est de Bucarest,"Une petite ville de province roumaine s'apprête à fêter Noël seize ans après la Révolution. C'est la période que Virgile Jederescu, patron de la télévision locale, choisit pour confronter ses concitoyens à leur propre histoire. Aidé de ses deux amis, Piscoce, vieux retraité solitaire, et Manescu, professeur d'histoire criblé de dettes, il organise un débat télévisé qui a pour ambition de répondre à la question qui le préoccupe depuis longtemps : leur ville a-t-elle réellement participé à la révolution ?",2006-09-29,"Biography,Drama,Music",Trailer,https://www.youtube.com/watch?v=bM9P9nOH6vo,7.3,8550
tt0989000,US,https://image.tmdb.org/t/p/w500/8CXdyfDOrYo9rQAL21OfSlOKVpC.jpg,Qala,"Hantée par son passé, une chanteuse talentueuse en pleine ascension tente de composer avec la pression du succès, le mépris de sa mère et les voix du doute qui l'habite.",2022-11-24,"Comedy,Drama,Romance",Trailer,https://www.youtube.com/watch?v=S7ul6Bt-HkE,7.2,8515
